websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM26,SM26,SM26,Master,SM26,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM26.jpg,,57.25,Yard,1,4,Textural,"Silver, Multi",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM27,SM27,SM27,Master,SM27,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM27.jpg,,57.25,Yard,1,4,Textural,Gold,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM28,SM28,SM28,Master,SM28,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM28.jpg,,57.25,Yard,1,4,Textural,"Gold, Multi",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM29,SM29,SM29,Master,SM29,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM29.jpg,,57.25,Yard,1,4,Textural,Gold,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM30,SM30,SM30,Master,SM30,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM30.jpg,,57.25,Yard,1,4,Textural,Blue,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM31,SM31,SM31,Master,SM31,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM31.jpg,,57.25,Yard,1,4,Textural,Pink,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM32,SM32,SM32,Master,SM32,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM32.jpg,,57.25,Yard,1,4,Textural,"Bronze, Multi",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM33,SM33,SM33,Master,SM33,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM33.jpg,,57.25,Yard,1,4,Textural,Purple,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM34,SM34,SM34,Master,SM34,,"shine, shiny, sheen, sparkle, glitz, luxe, sequins, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM34.jpg,,57.25,Yard,1,4,Textural,Black,,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
A,Astek,3-6 weeks,Specialty,Metallic,Shimmer,SM35,SM35,SM35,Master,SM35,,"shine, shiny, sheen, sparkle, glitz, luxe, gillter",https://s3-us-west-2.amazonaws.com/astek-product-images/Shimmer/SM35.jpg,,57.25,Yard,1,4,Textural,"Gold, White",,Fabric Backed,54,10,,,,,,,Random,,1.25,,Strippable,Vacuum ,Good,Class A,,,No
