websites,vendor,lead_time,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Hamilton,RD333,Original Hamilton,Master,RD333,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD333_Original_Hamilton_ORIGINALHAMILTON.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Dryden,RD335,Original Dryden,Master,RD335,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD335_Original_Dryden_ORIGINALDRYDEN.jpg,,42.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Brooke,RD336,Original Brooke,Master,RD336,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD336_Original_Brooke_ORIGINALBROOKE.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Townsend,RD340,Original Townsend,Master,RD340,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD340_Original_Townsend_ORIGINALTOWNSEND.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,3.5,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Portland,RD341,Original Portland,Master,RD341,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD341_Original_Portland_ORIGINALPORTLAND.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD341_Original_Portland_ORIGINALPORTLAND_install.jpg,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Salisbury,RD353,Original Salisbury,Master,RD353,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD353_Original_Salisbury_ORIGINALSALISBURY.jpg,,42.99,Roll,1,1,"Botanical, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Churchil,RD385,Original Churchil,Master,RD385,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD385_Original_Churchil_ORIGINALCHURCHIL.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD385_Original_Churchil_ORIGINALCHURCHIL_install.jpg,42.99,Roll,1,1,"Geometric, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Holkam,RD388,Original Holkam,Master,RD388,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD388_Original_Holkam_ORIGINALHOLKAM.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Free,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Original Tudor,RD392,Original Tudor,Master,RD392,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD392_Original_Tudor_ORIGINALTUDOR.jpg,,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
"A,H",Anaglypta,1-2 weeks,Specialty,Textured,Anaglypta,Hamnett,RD393,Hamnett,Master,RD393,,"texture, embossed, emboss, relief, paintable",https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD393_Hamnett_HAMNETT.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Anaglypta/RD393_Hamnett_HAMNETT_install.jpg,42.99,Roll,1,1,"Retro + Vintage, Textural",White,,Vinyl,20.5,11,,,,,,,Straight,,9,Paste the Paper,Strippable,Spongeable,,Class A,,,No
