websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Digital Library,Bauble,AD059,Onyx,Color Way,AD059-2,,"swirl, curl, lines, fleur, swash",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD059-2_Bauble_ONYX.jpg,,6.50,Square Foot,1,30,Damask,Black,Matte Vinyl,,,,,,,,13,18.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Bauble,AD059,Turquoise,Color Way,AD059-3,,"swirl, curl, lines, fleur, swash",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD059-3_Bauble_TURQUOISE.jpg,,6.50,Square Foot,1,30,Damask,Blue,Matte Vinyl,,,,,,,,13,18.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lore,AD062,Grey,Color Way,AD062-1,,"floral, shapes, botanical, tribal",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD062-1_Lore_GREY.jpg,,6.50,Square Foot,1,30,Geometric,Grey,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lore,AD062,Teal,Color Way,AD062-2,,"floral, shapes, botanical, tribal",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD062-2_Lore_Pink.jpg,,6.50,Square Foot,1,30,Geometric,Teal,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Lore,AD062,Pink,Color Way,AD062-3,,"floral, shapes, botanical, tribal",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD062-3_Lore_Teal.jpg,,6.50,Square Foot,1,30,Geometric,Pink,Matte Vinyl,,,,,,,,26,26,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cluny,AD075,Bleu,Color Way,AD075-1,,"toile, vintage, illustrative, graze, foliage, field",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD075-1_Cluny_BLEU.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative","Blue, Purple",Matte Vinyl,,,,,,,,52,29.7,Half Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cluny,AD075,Noir,Color Way,AD075-2,,"toile, vintage, illustrative, graze, foliage, field",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD075-2_Cluny_NOIR.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative",Black and White,Matte Vinyl,,,,,,,,52,29.7,Half Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Digital Library,Cluny,AD075,Rose,Color Way,AD075-3,,"toile, vintage, illustrative, graze, foliage, field",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD075-3_Cluny_ROSE.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative",Pink,Matte Vinyl,,,,,,,,52,29.7,Half Drop,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Studio,Digital Library,Bunnies,AD076,Blue Skies,Color Way,AD076-1,,"star, stars, bunny, bunnies, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD076-1_Bunnies_BLUESKIES.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative, Children's",Blue,Matte Vinyl,,,,,,,,25,52,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Studio,Digital Library,Bunnies,AD076,Grassy Fields,Color Way,AD076-2,,"star, stars, bunny, bunnies, illustrative",https://s3-us-west-2.amazonaws.com/astek-product-images/Digital_Library_pt_5/AD076-2_Bunnies_GRASSYFIELDS.jpg,,6.50,Square Foot,1,30,"Animalia, Illustrative, Children's",Green,Matte Vinyl,,,,,,,,25,52,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
