websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Damasks,Allure,AD399,Deluxe,Color Way,AD399-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD399-3_Allure_DELUXE.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD399-3_Allure_DELUXE_install.jpg,7.00,Square Foot,1,1,Damask,Black and White,Matte Vinyl,,,,,,52,34.7,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Imperial,AD400,Stately,Color Way,AD400-1,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD400-1_Imperial_STATELY.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Purple,Matte Vinyl,,,,,,40.56,20.44,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Imperial,AD400,Courtly,Color Way,AD400-2,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD400-2_Imperial_COURTLY.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Blue,Matte Vinyl,,,,,,40.56,20.44,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Imperial,AD400,Kingly,Color Way,AD400-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD400-3_Imperial_KINGLY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD400-3_Imperial_KINGLY_install.jpg,7.00,Square Foot,1,1,"Damask, Traditional",Green,Matte Vinyl,,,,,,40.56,20.44,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heritage,AD401,Heir,Color Way,AD401-1,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD401-1_Heritage_HEIR.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD401-1_Heritage_HEIR_install.jpg,7.00,Square Foot,1,1,"Damask, Traditional","Pink, Red",Matte Vinyl,,,,,,52,26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heritage,AD401,Legacy,Color Way,AD401-2,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD401-2_Heritage_LEGACY.jpg,,7.00,Square Foot,1,1,"Damask, Traditional","Blue, Pink",Matte Vinyl,,,,,,52,26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heritage,AD401,Auric,Color Way,AD401-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD401-3_Heritage_AURIC.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Black and White,Matte Vinyl,,,,,,52,26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heirloom,AD402,Chianti,Color Way,AD402-1,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD402-1_Heirloom_CHIANTI.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD402-1_Heirloom_CHIANTI_install.jpg,7.00,Square Foot,1,1,"Damask, Traditional","Blue, Pink",Matte Vinyl,,,,,,52,30.74,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heirloom,AD402,Rose,Color Way,AD402-2,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD402-2_Heirloom_ROSE.jpg,,7.00,Square Foot,1,1,"Damask, Traditional","Pink, Purple",Matte Vinyl,,,,,,52,30.74,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Heirloom,AD402,Bordeaux,Color Way,AD402-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD402-3_Heirloom_BORDEAUX.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Black and White,Matte Vinyl,,,,,,52,30.74,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Manchester,AD403,Somber,Color Way,AD403-1,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD403-1_Manchester_SOMBER.jpg,,7.00,Square Foot,1,1,"Damask, Traditional","Black, Red",Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Manchester,AD403,Luminous,Color Way,AD403-2,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD403-2_Manchester_LUMINOUS.jpg,,7.00,Square Foot,1,1,"Damask, Traditional","Yellow, White",Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Manchester,AD403,Dimday,Color Way,AD403-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD403-3_Manchester_DIMDAY.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD403-3_Manchester_DIMDAY_install.jpg,7.00,Square Foot,1,1,"Damask, Traditional","Blue, Purple",Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Deux,AD404,Pair,Color Way,AD404-1,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD404-1_Deux_PAIR.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Purple,Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Deux,AD404,Duet,Color Way,AD404-2,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD404-2_Deux_DUET.jpg,https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD404-2_Deux_DUET_install.jpg,7.00,Square Foot,1,1,"Damask, Traditional",Blue,Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Damasks,Deux,AD404,Modena,Color Way,AD404-3,,"textile, fabric, classic, traditional, heritage",https://s3-us-west-2.amazonaws.com/astek-product-images/Damasks/AD404-3_Deux_MODENA.jpg,,7.00,Square Foot,1,1,"Damask, Traditional",Purple,Matte Vinyl,,,,,,52,29.26,,,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
