websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1920s-1930s,Gretchen,AV434,Gretchen,Master,AV434,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV434_Gretchen_GRETCHEN.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,13.2,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Agnes,AV435,Agnes,Master,AV435,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV435_Agnes_AGNES.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Cream, Pink",Paper,,,,,,,,10.4,9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Dottie,AV436,Dottie,Master,AV436,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV436_Dottie_DOTTIE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Pink,Paper,,,,,,,,13,12.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Judith,AV437,Judith,Master,AV437,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV437_Judith_JUDITH.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,13,12,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Sheila,AV438,Sheila,Master,AV438,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV438_Sheila_SHEILA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Pink, Multi",Paper,,,,,,,,13,10.15,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Lizzie,AV439,Lizzie,Master,AV439,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV439_Lizzie_LIZZIE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Beige, Green",Paper,,,,,,,,13,12.65,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Sandra,AV440,Sandra,Master,AV440,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV440_Sandra_SANDRA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Pink,Paper,,,,,,,,13,12.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Sharon,AV441,Sharon,Master,AV441,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV441_Sharon_SHARON.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,17.33,15.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Debbie,AV442,Debbie,Master,AV442,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV442_Debbie_DEBBIE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Cream, Multi",Paper,,,,,,,,13,10.9,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Kimberly,AV443,Kimberly,Master,AV443,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV443_Kimberly_KIMBERLY.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Cream, Multi",Paper,,,,,,,,13,13.2,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Pamela,AV444,Pamela,Master,AV444,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV444_Pamela_PAMELA.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Cream, Multi",Paper,,,,,,,,8.67,7.57,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Stephanie,AV445,Golden,Color Way,AV445-1,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV445-1_Stephanie_GOLDEN.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,13,12.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Stephanie,AV445,Calm,Color Way,AV445-2,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV445-2_Stephanie_CALM.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,13,12.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Bobbie,AV446,Bobbie,Master,AV446,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV446_Bobbie_BOBBIE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,17.33,17.5,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Birds of a Feather,AV447,Birds of a Feather,Master,AV447,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV447_Birds_of_a_Feather_BIRDSOFAFEATHER.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical",Multi,Paper,,,,,,,,13,14.4,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Louise,AV449,Louise,Master,AV449,,"flower, flowers, floral, decorative, ornamental, blossoms, blooms",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s_pt_2/AV449_Louise_LOUISE.jpg,,6.5,Square Foot,1,30,"Retro + Vintage, Botanical","Yellow, Multi",Paper,,,,,,,,17.33,15.3,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
