websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,vertical_repeat_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
H,Astek,Digital,Vintage,1920s-1930s,Madeleine,AV038,Madeleine,Master,AV038,,"flower, flowers, floral, square, checker, bouquet ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV038_Madeleine_MADELEINE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Beige, Brown, ",Paper,,,,,,,,17.33,17.6,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Belvedere,AV039,Olive,Color Way,AV039-1,,"gazebo, trellis, pagoda, pergola, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV039-1_Belvedere_OLIVE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Scenic + Toile, Traditional","Beige, Cream, Green",Paper,,,,,,,,6.5,10.17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Belvedere,AV039,Azalea,Color Way,AV039-2,,"gazebo, trellis, pagoda, pergola, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV039-2_Belvedere_AZALEA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Scenic + Toile, Traditional","Pink, Beige, Off-White",Paper,,,,,,,,6.5,10.17,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Constance,AV040,Taupe,Color Way,AV040-1,,"ornate, ornamental, stripe, fleur, filagree, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV040-1_Constance_TAUPE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional","Beige, Brown",Paper,,,,,,,,13,10.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Constance,AV040,Goldenrod,Color Way,AV040-2,,"ornate, ornamental, stripe, fleur, filagree, flourish",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV040-2_Constance_GOLDENROD.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional","Yellow, Cream, Beige",Paper,,,,,,,,13,10.7,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Eva,AV041,Eva,Master,AV041,,"floral, flower, flowers,",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV041_Eva_EVA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional, Damask","Yellow, Beige",Paper,,,,,,,,10.4,10.88,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Dolores,AV042,Sienna,Color Way,AV042-1,,"ornate, ornamental, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV042-1_Dolores_SIENNA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional, Damask","Brown, Beige",Paper,,,,,,,,10.4,8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Dolores,AV042,Pine,Color Way,AV042-2,,"ornate, ornamental, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV042-2_Dolores_PINE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Traditional, Damask","Green, Beige",Paper,,,,,,,,10.4,8,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Rosalind,AV043,Briar,Color Way,AV043-1,,"flower, floral, flowers, damask, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV043-1_Rosalind_BRIAR.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Damask, Traditional","Green, Pink",Paper,,,,,,,,10.4,8.24,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Rosalind,AV043,Sepia,Color Way,AV043-2,,"flower, floral, flowers, damask, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV043-2_Rosalind_SEPIA.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Damask, Traditional","Brown, Beige",Paper,,,,,,,,10.4,8.24,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Rosalind,AV043,Periwinkle,Color Way,AV043-3,,"flower, floral, flowers, damask, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV043-3_Rosalind_PERIWINKLE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Damask, Traditional","Blue, Pink",Paper,,,,,,,,10.4,8.24,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Lafayette,AV044,Lafayette,Master,AV044,,"flower, floral, flowers, architecture, architectural, ornate, ornamental",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV044_Lafayette_LAFAYETTE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Art Nouveau","Green, Neutral",Paper,,,,,,,,13,19.41,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Tallulah,AV046,Peach,Color Way,AV046-1,,"flower, floral, flowers, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV046-1_Tallulah_PEACH.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Pink, Orange, Yellow",Paper,,,,,,,,26,23.88,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Tallulah,AV046,Pink,Color Way,AV046-2,,"flower, floral, flowers, ",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV046-2_Tallulah_PINK.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Traditional","Pink, ",Paper,,,,,,,,26,23.88,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
H,Astek,Digital,Vintage,1920s-1930s,Jezebel Stripe,AV122,Jezebel Stripe,Master,AV122,,"flower, flowers, floral, decorative, ornamental,",https://s3-us-west-2.amazonaws.com/astek-product-images/1920s-1930s/AV122_Jezebel_Stripe_JEZEBELSTRIPE.jpg,,6.5,Square Foot,1,1,"Retro + Vintage, Botanical, Stripes + Plaid","Neutral, Pink, Off-White",Paper,,,,,,,,5.2,12.57,Straight,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
