websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Marbles,Trento,AD528,Trento,Master,AD528,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD528_Trento_TRENTO.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey,Matte Vinyl,,,,,,,,52,97,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Barletta,AD529,Barletta,Master,AD529,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD529_Barletta_BARLETTA.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,40,34.5,,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Teramo,AD530,Teramo,Master,AD530,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD530_Teramo_TERAMO.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey,Matte Vinyl,,,,,,,,48,48,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Anzio,AD531,Anzio,Master,AD531,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD531_Anzio_ANZIO.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey ,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Olbia,AD532,Olbia,Master,AD532,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD532_Olbia_OLBIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey,Matte Vinyl,,,,,,,,52,48,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Avellino,AD533,Avellino,Master,AD533,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD533_Avellino_AVELLINO.jpg,,7.00,Square Foot,1,1,Faux Finish,White,Matte Vinyl,,,,,,,,52,30.5,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Portici,AD534,Portici,Master,AD534,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD534_Portici_PORTICI.jpg,,7.00,Square Foot,1,1,Faux Finish,Beige,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Messina,AD535,Messina,Master,AD535,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD535_Messina_MESSINA.jpg,,7.00,Square Foot,1,1,Faux Finish,Blue,Matte Vinyl,,,,,,,,50,40,,50,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Salerno,AD536,Salerno,Master,AD536,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD536_Salerno_SALERNO.jpg,,7.00,Square Foot,1,1,Faux Finish,Green,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Cagliari,AD537,Cagliari,Master,AD537,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD537_Cagliari_CAGLIARI.jpg,,7.00,Square Foot,1,1,Faux Finish,Orange,Matte Vinyl,,,,,,,,51.5,96.5,,51.5,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
